,latitude,longitude,color,most similar,type
1417,35.5,7.4,"(176, 189, 100)","(88, 211, 150)",HUMID
1418,35.5,7.9,"(194, 194, 36)","(223, 225, 0)",SEMI ARID
1419,35.5,8.4,"(187, 186, 110)","(88, 211, 150)",HUMID
1420,35.5,8.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1421,35.5,9.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1422,35.5,9.9,"(226, 226, 225)","(255, 245, 208)",ARID
1423,35.5,10.4,"(243, 241, 243)","(255, 255, 255)",HYPER ARID
1424,35.5,10.9,"(248, 247, 245)","(255, 255, 255)",HYPER ARID
1425,35.5,11.4,"(183, 211, 242)","(168, 253, 227)",SUB HUMID
1426,35.5,11.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1427,35.5,12.4,"(177, 211, 234)","(168, 253, 227)",SUB HUMID
1428,36.0,-8.1,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1429,36.0,-7.6,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1430,36.0,-7.1,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1431,36.0,-6.6,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1432,36.0,-6.1,"(183, 211, 245)","(168, 253, 227)",SUB HUMID
1433,36.0,-5.6,"(130, 139, 152)","(88, 211, 150)",HUMID
1434,36.0,-5.1,"(194, 206, 222)","(168, 253, 227)",SUB HUMID
1435,36.0,-4.6,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1436,36.0,-4.1,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1437,36.0,-3.6,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1438,36.0,-3.1,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1439,36.0,-2.6,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1440,36.0,-2.1,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1441,36.0,-1.6,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1442,36.0,-1.1,"(178, 211, 244)","(168, 253, 227)",SUB HUMID
1443,36.0,-0.6,"(208, 220, 69)","(223, 225, 0)",SEMI ARID
1444,36.0,-0.1,"(190, 205, 97)","(223, 225, 0)",SEMI ARID
1445,36.0,0.4,"(219, 223, 65)","(223, 225, 0)",SEMI ARID
1446,36.0,0.9,"(223, 209, 159)","(255, 245, 208)",ARID
1447,36.0,1.4,"(222, 226, 63)","(223, 225, 0)",SEMI ARID
1448,36.0,1.9,"(176, 242, 213)","(168, 253, 227)",SUB HUMID
1449,36.0,2.4,"(170, 216, 157)","(168, 253, 227)",SUB HUMID
1450,36.0,2.9,"(194, 191, 121)","(88, 211, 150)",HUMID
1451,36.0,3.4,"(226, 230, 74)","(223, 225, 0)",SEMI ARID
1452,36.0,3.9,"(252, 250, 222)","(255, 245, 208)",ARID
1453,36.0,4.4,"(250, 250, 216)","(255, 245, 208)",ARID
1454,36.0,4.9,"(201, 209, 52)","(223, 225, 0)",SEMI ARID
1455,36.0,5.4,"(231, 232, 72)","(223, 225, 0)",SEMI ARID
1456,36.0,5.9,"(217, 216, 62)","(223, 225, 0)",SEMI ARID
1457,36.0,6.4,"(228, 228, 69)","(223, 225, 0)",SEMI ARID
1458,36.0,6.9,"(229, 229, 70)","(223, 225, 0)",SEMI ARID
1459,36.0,7.4,"(229, 229, 70)","(223, 225, 0)",SEMI ARID
1460,36.0,7.9,"(187, 187, 35)","(223, 225, 0)",SEMI ARID
1461,36.0,8.4,"(200, 212, 223)","(168, 253, 227)",SUB HUMID
1462,36.0,8.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1463,36.0,9.4,"(251, 251, 248)","(255, 255, 255)",HYPER ARID
1464,36.0,9.9,"(249, 248, 247)","(255, 255, 255)",HYPER ARID
1465,36.0,10.4,"(246, 249, 246)","(255, 255, 255)",HYPER ARID
1466,36.0,10.9,"(187, 200, 224)","(168, 253, 227)",SUB HUMID
1467,36.0,11.4,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1468,36.0,11.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1469,36.0,12.4,"(177, 211, 234)","(168, 253, 227)",SUB HUMID
1470,36.5,-8.1,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1471,36.5,-7.6,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1472,36.5,-7.1,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1473,36.5,-6.6,"(183, 209, 244)","(168, 253, 227)",SUB HUMID
1474,36.5,-6.1,"(215, 216, 245)","(255, 255, 255)",HYPER ARID
1475,36.5,-5.6,"(243, 243, 239)","(255, 255, 255)",HYPER ARID
1476,36.5,-5.1,"(181, 179, 187)","(168, 253, 227)",SUB HUMID
1477,36.5,-4.6,"(188, 213, 245)","(168, 253, 227)",SUB HUMID
1478,36.5,-4.1,"(184, 201, 239)","(168, 253, 227)",SUB HUMID
1479,36.5,-3.6,"(182, 197, 235)","(168, 253, 227)",SUB HUMID
1480,36.5,-3.1,"(181, 201, 237)","(168, 253, 227)",SUB HUMID
1481,36.5,-2.6,"(182, 202, 237)","(168, 253, 227)",SUB HUMID
1482,36.5,-2.1,"(185, 210, 241)","(168, 253, 227)",SUB HUMID
1483,36.5,-1.6,"(183, 211, 243)","(168, 253, 227)",SUB HUMID
1484,36.5,-1.1,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1485,36.5,-0.6,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1486,36.5,-0.1,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1487,36.5,0.4,"(176, 209, 244)","(168, 253, 227)",SUB HUMID
1488,36.5,0.9,"(222, 227, 73)","(223, 225, 0)",SEMI ARID
1489,36.5,1.4,"(229, 227, 185)","(255, 245, 208)",ARID
1490,36.5,1.9,"(214, 225, 56)","(223, 225, 0)",SEMI ARID
1491,36.5,2.4,"(227, 230, 74)","(223, 225, 0)",SEMI ARID
1492,36.5,2.9,"(185, 236, 224)","(168, 253, 227)",SUB HUMID
1493,36.5,3.4,"(175, 234, 213)","(168, 253, 227)",SUB HUMID
1494,36.5,3.9,"(189, 219, 150)","(168, 253, 227)",SUB HUMID
1495,36.5,4.4,"(224, 224, 70)","(223, 225, 0)",SEMI ARID
1496,36.5,4.9,"(176, 231, 212)","(168, 253, 227)",SUB HUMID
1497,36.5,5.4,"(180, 243, 212)","(168, 253, 227)",SUB HUMID
1498,36.5,5.9,"(191, 247, 226)","(168, 253, 227)",SUB HUMID
1499,36.5,6.4,"(203, 201, 49)","(223, 225, 0)",SEMI ARID
1500,36.5,6.9,"(210, 212, 53)","(223, 225, 0)",SEMI ARID
1501,36.5,7.4,"(133, 152, 72)","(88, 211, 150)",HUMID
1502,36.5,7.9,"(182, 235, 218)","(168, 253, 227)",SUB HUMID
1503,36.5,8.4,"(196, 240, 235)","(168, 253, 227)",SUB HUMID
1504,36.5,8.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1505,36.5,9.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1506,36.5,9.9,"(244, 248, 248)","(255, 255, 255)",HYPER ARID
1507,36.5,10.4,"(172, 178, 183)","(168, 253, 227)",SUB HUMID
1508,36.5,10.9,"(175, 189, 218)","(168, 253, 227)",SUB HUMID
1509,36.5,11.4,"(183, 210, 244)","(168, 253, 227)",SUB HUMID
1510,36.5,11.9,"(183, 208, 244)","(168, 253, 227)",SUB HUMID
1511,36.5,12.4,"(177, 211, 234)","(168, 253, 227)",SUB HUMID
1512,37.0,-8.1,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1513,37.0,-7.6,"(184, 210, 245)","(168, 253, 227)",SUB HUMID
1514,37.0,-7.1,"(183, 211, 245)","(168, 253, 227)",SUB HUMID
1515,37.0,-6.6,"(200, 214, 244)","(168, 253, 227)",SUB HUMID
1516,37.0,-6.1,"(248, 251, 247)","(255, 255, 255)",HYPER ARID
1517,37.0,-5.6,"(251, 250, 247)","(255, 255, 255)",HYPER ARID
1518,37.0,-5.1,"(251, 250, 246)","(255, 255, 255)",HYPER ARID
1519,37.0,-4.6,"(248, 251, 244)","(255, 255, 255)",HYPER ARID
1520,37.0,-4.1,"(248, 247, 245)","(255, 255, 255)",HYPER ARID
1521,37.0,-3.6,"(250, 249, 247)","(255, 255, 255)",HYPER ARID
1522,37.0,-3.1,"(251, 250, 247)","(255, 255, 255)",HYPER ARID
1523,37.0,-2.6,"(247, 248, 239)","(255, 255, 255)",HYPER ARID
1524,37.0,-2.1,"(186, 176, 184)","(168, 253, 227)",SUB HUMID
1525,37.0,-1.6,"(182, 212, 241)","(168, 253, 227)",SUB HUMID
1526,37.0,-1.1,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1527,37.0,-0.6,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1528,37.0,-0.1,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1529,37.0,0.4,"(184, 210, 245)","(168, 253, 227)",SUB HUMID
1530,37.0,0.9,"(184, 210, 243)","(168, 253, 227)",SUB HUMID
1531,37.0,1.4,"(181, 207, 245)","(168, 253, 227)",SUB HUMID
1532,37.0,1.9,"(181, 210, 243)","(168, 253, 227)",SUB HUMID
1533,37.0,2.4,"(181, 212, 243)","(168, 253, 227)",SUB HUMID
1534,37.0,2.9,"(126, 161, 204)","(88, 211, 150)",HUMID
1535,37.0,3.4,"(96, 130, 130)","(88, 211, 150)",HUMID
1536,37.0,3.9,"(168, 240, 225)","(168, 253, 227)",SUB HUMID
1537,37.0,4.4,"(129, 212, 178)","(88, 211, 150)",HUMID
1538,37.0,4.9,"(165, 239, 220)","(168, 253, 227)",SUB HUMID
1539,37.0,5.4,"(177, 211, 242)","(168, 253, 227)",SUB HUMID
1540,37.0,5.9,"(143, 163, 172)","(88, 211, 150)",HUMID
1541,37.0,6.4,"(122, 215, 162)","(88, 211, 150)",HUMID
1542,37.0,6.9,"(168, 240, 224)","(168, 253, 227)",SUB HUMID
1543,37.0,7.4,"(174, 243, 212)","(168, 253, 227)",SUB HUMID
1544,37.0,7.9,"(177, 236, 224)","(168, 253, 227)",SUB HUMID
1545,37.0,8.4,"(156, 226, 207)","(168, 253, 227)",SUB HUMID
1546,37.0,8.9,"(238, 245, 236)","(255, 255, 255)",HYPER ARID
1547,37.0,9.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1548,37.0,9.9,"(250, 235, 237)","(255, 255, 255)",HYPER ARID
1549,37.0,10.4,"(209, 227, 239)","(168, 253, 227)",SUB HUMID
1550,37.0,10.9,"(234, 237, 236)","(255, 255, 255)",HYPER ARID
1551,37.0,11.4,"(183, 211, 242)","(168, 253, 227)",SUB HUMID
1552,37.0,11.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1553,37.0,12.4,"(177, 211, 234)","(168, 253, 227)",SUB HUMID
1554,37.5,-8.1,"(251, 249, 248)","(255, 255, 255)",HYPER ARID
1555,37.5,-7.6,"(245, 245, 242)","(255, 255, 255)",HYPER ARID
1556,37.5,-7.1,"(246, 247, 246)","(255, 255, 255)",HYPER ARID
1557,37.5,-6.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1558,37.5,-6.1,"(212, 212, 209)","(255, 245, 208)",ARID
1559,37.5,-5.6,"(252, 251, 250)","(255, 255, 255)",HYPER ARID
1560,37.5,-5.1,"(252, 251, 250)","(255, 255, 255)",HYPER ARID
1561,37.5,-4.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1562,37.5,-4.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1563,37.5,-3.6,"(251, 251, 249)","(255, 255, 255)",HYPER ARID
1564,37.5,-3.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1565,37.5,-2.6,"(243, 247, 239)","(255, 255, 255)",HYPER ARID
1566,37.5,-2.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1567,37.5,-1.6,"(176, 181, 185)","(168, 253, 227)",SUB HUMID
1568,37.5,-1.1,"(195, 215, 249)","(168, 253, 227)",SUB HUMID
1569,37.5,-0.6,"(192, 214, 248)","(168, 253, 227)",SUB HUMID
1570,37.5,-0.1,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1571,37.5,0.4,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1572,37.5,0.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1573,37.5,1.4,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1574,37.5,1.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1575,37.5,2.4,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1576,37.5,2.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1577,37.5,3.4,"(182, 211, 245)","(168, 253, 227)",SUB HUMID
1578,37.5,3.9,"(184, 210, 245)","(168, 253, 227)",SUB HUMID
1579,37.5,4.4,"(184, 210, 245)","(168, 253, 227)",SUB HUMID
1580,37.5,4.9,"(184, 210, 245)","(168, 253, 227)",SUB HUMID
1581,37.5,5.4,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1582,37.5,5.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1583,37.5,6.4,"(182, 205, 242)","(168, 253, 227)",SUB HUMID
1584,37.5,6.9,"(183, 211, 242)","(168, 253, 227)",SUB HUMID
1585,37.5,7.4,"(187, 215, 245)","(168, 253, 227)",SUB HUMID
1586,37.5,7.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1587,37.5,8.4,"(180, 212, 245)","(168, 253, 227)",SUB HUMID
1588,37.5,8.9,"(184, 208, 244)","(168, 253, 227)",SUB HUMID
1589,37.5,9.4,"(151, 164, 187)","(88, 211, 150)",HUMID
1590,37.5,9.9,"(156, 167, 188)","(88, 211, 150)",HUMID
1591,37.5,10.4,"(186, 210, 242)","(168, 253, 227)",SUB HUMID
1592,37.5,10.9,"(185, 210, 245)","(168, 253, 227)",SUB HUMID
1593,37.5,11.4,"(181, 212, 241)","(168, 253, 227)",SUB HUMID
1594,37.5,11.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1595,37.5,12.4,"(177, 211, 234)","(168, 253, 227)",SUB HUMID
1596,38.0,-8.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1597,38.0,-7.6,"(248, 251, 244)","(255, 255, 255)",HYPER ARID
1598,38.0,-7.1,"(200, 196, 198)","(168, 253, 227)",SUB HUMID
1599,38.0,-6.6,"(247, 244, 244)","(255, 255, 255)",HYPER ARID
1600,38.0,-6.1,"(247, 246, 245)","(255, 255, 255)",HYPER ARID
1601,38.0,-5.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1602,38.0,-5.1,"(223, 224, 223)","(255, 245, 208)",ARID
1603,38.0,-4.6,"(211, 211, 210)","(255, 245, 208)",ARID
1604,38.0,-4.1,"(252, 246, 246)","(255, 255, 255)",HYPER ARID
1605,38.0,-3.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1606,38.0,-3.1,"(240, 247, 237)","(255, 255, 255)",HYPER ARID
1607,38.0,-2.6,"(248, 249, 245)","(255, 255, 255)",HYPER ARID
1608,38.0,-2.1,"(252, 246, 241)","(255, 255, 255)",HYPER ARID
1609,38.0,-1.6,"(253, 252, 251)","(255, 255, 255)",HYPER ARID
1610,38.0,-1.1,"(251, 239, 238)","(255, 255, 255)",HYPER ARID
1611,38.0,-0.6,"(164, 182, 196)","(168, 253, 227)",SUB HUMID
1612,38.0,-0.1,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1613,38.0,0.4,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1614,38.0,0.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1615,38.0,1.4,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1616,38.0,1.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1617,38.0,2.4,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1618,38.0,2.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1619,38.0,3.4,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1620,38.0,3.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1621,38.0,4.4,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1622,38.0,4.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1623,38.0,5.4,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1624,38.0,5.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1625,38.0,6.4,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1626,38.0,6.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1627,38.0,7.4,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1628,38.0,7.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1629,38.0,8.4,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1630,38.0,8.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1631,38.0,9.4,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1632,38.0,9.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1633,38.0,10.4,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1634,38.0,10.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1635,38.0,11.4,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1636,38.0,11.9,"(183, 210, 244)","(168, 253, 227)",SUB HUMID
1637,38.0,12.4,"(142, 144, 160)","(88, 211, 150)",HUMID
